Genre	Name	TrackId	Popularity	Year	acousticness	analysis_url	danceability	duration_ms	energy	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	valence
chill	On The Radio - Long Version	4fn2ERqBsyjnS1qIZWCQAc	0	2022	0.106	https://api.spotify.com/v1/audio-analysis/4fn2ERqBsyjnS1qIZWCQAc	0.735	351960	0.49	0.0000162	4	0.062	-13.186	0	0.0342	127.36	4	https://api.spotify.com/v1/tracks/4fn2ERqBsyjnS1qIZWCQAc	0.656
chill	Rockabye (feat. Sean Paul & Anne-Marie) - Thomas Rasmus Chill Mix	122AOGwKIrI40hLGYRwirG	47	2016	0.00509	https://api.spotify.com/v1/audio-analysis/122AOGwKIrI40hLGYRwirG	0.432	218773	0.788	0.00000136	9	0.0777	-6.126	0	0.0997	187.976	4	https://api.spotify.com/v1/tracks/122AOGwKIrI40hLGYRwirG	0.188
chill	Feelings Undercover - Instrumental	7GcOLTPILerZ24z6Hd2mZr	2	2022	0.228	https://api.spotify.com/v1/audio-analysis/7GcOLTPILerZ24z6Hd2mZr	0.682	205400	0.859	0.825	4	0.111	-6.101	1	0.0291	120	4	https://api.spotify.com/v1/tracks/7GcOLTPILerZ24z6Hd2mZr	0.553
chill	Cross Country	4DjwHBtFS8sYvQQz1hE3Tu	0	2022	0.82	https://api.spotify.com/v1/audio-analysis/4DjwHBtFS8sYvQQz1hE3Tu	0.675	206949	0.444	0	2	0.0969	-7.179	1	0.0286	117.903	4	https://api.spotify.com/v1/tracks/4DjwHBtFS8sYvQQz1hE3Tu	0.293
chill	Cross Country	5zAVnjkonLyRBTGIRgSc0h	0	2022	0.82	https://api.spotify.com/v1/audio-analysis/5zAVnjkonLyRBTGIRgSc0h	0.675	206949	0.444	0	2	0.0969	-7.179	1	0.0286	117.903	4	https://api.spotify.com/v1/tracks/5zAVnjkonLyRBTGIRgSc0h	0.293
chill	Ani Kuni - Edit	5x6M5AaNLiZClziEqKF2fI	0	2022	0.0862	https://api.spotify.com/v1/audio-analysis/5x6M5AaNLiZClziEqKF2fI	0.704	169267	0.669	0.348	0	0.108	-5.691	1	0.0309	121.005	4	https://api.spotify.com/v1/tracks/5x6M5AaNLiZClziEqKF2fI	0.305
chill	Magic	0HqgsodoPDs4A9HFqp51Y1	1	2022	0.34	https://api.spotify.com/v1/audio-analysis/0HqgsodoPDs4A9HFqp51Y1	0.575	408800	0.7	0.0329	7	0.0998	-8.444	1	0.0636	110.989	4	https://api.spotify.com/v1/tracks/0HqgsodoPDs4A9HFqp51Y1	0.113
chill	Sober	5QbE4RRYqF6Qzk8bArLYjp	0	2022	0.34	https://api.spotify.com/v1/audio-analysis/5QbE4RRYqF6Qzk8bArLYjp	0.657	266288	0.7	0.000101	10	0.0992	-4.911	0	0.382	82.113	4	https://api.spotify.com/v1/tracks/5QbE4RRYqF6Qzk8bArLYjp	0.61
chill	Put On Repeat	12MvfvnyeRZSEJ946cKknx	0	2022	0.401	https://api.spotify.com/v1/audio-analysis/12MvfvnyeRZSEJ946cKknx	0.48	185693	0.606	0.0248	5	0.245	-5.428	1	0.035	95.128	3	https://api.spotify.com/v1/tracks/12MvfvnyeRZSEJ946cKknx	0.372
chill	Better Version	7GHdDHbVQNPNnYBdqnLYFp	1	2022	0.418	https://api.spotify.com/v1/audio-analysis/7GHdDHbVQNPNnYBdqnLYFp	0.563	215118	0.356	0.0000337	0	0.111	-7.522	1	0.051	64.511	3	https://api.spotify.com/v1/tracks/7GHdDHbVQNPNnYBdqnLYFp	0.441
chill	Glad To Be Unhappy - Single Version	2d8seTNzqmRMyAL1dLPluT	0	2022	0.182	https://api.spotify.com/v1/audio-analysis/2d8seTNzqmRMyAL1dLPluT	0.613	102773	0.573	0	6	0.615	-12.749	1	0.0665	109.416	4	https://api.spotify.com/v1/tracks/2d8seTNzqmRMyAL1dLPluT	0.702
chill	Remember That Night?	3t0vGd0yhby8BrYl40P9x5	0	2022	0.585	https://api.spotify.com/v1/audio-analysis/3t0vGd0yhby8BrYl40P9x5	0.679	227186	0.61	0.0000951	7	0.156	-10.936	0	0.0305	123.978	4	https://api.spotify.com/v1/tracks/3t0vGd0yhby8BrYl40P9x5	0.554
chill	The Great Apes	5Ek9NwB6PD3QNCDdSUJK5x	66	2022	0.0196	https://api.spotify.com/v1/audio-analysis/5Ek9NwB6PD3QNCDdSUJK5x	0.528	301829	0.882	0.000226	9	0.146	-5.146	0	0.0842	140.722	4	https://api.spotify.com/v1/tracks/5Ek9NwB6PD3QNCDdSUJK5x	0.463
chill	Friendships (Lost My Love)	41XQumZnNZbsh4iWQozMVH	1	2022	0.106	https://api.spotify.com/v1/audio-analysis/41XQumZnNZbsh4iWQozMVH	0.787	182700	0.828	0.000605	11	0.105	-3.579	0	0.0297	119.953	4	https://api.spotify.com/v1/tracks/41XQumZnNZbsh4iWQozMVH	0.544
chill	Backyard Boy	4G1jCYGAZEq4OTp4z6OhQr	0	2022	0.319	https://api.spotify.com/v1/audio-analysis/4G1jCYGAZEq4OTp4z6OhQr	0.752	129026	0.743	0.00000699	5	0.0876	-6.492	1	0.206	138.084	4	https://api.spotify.com/v1/tracks/4G1jCYGAZEq4OTp4z6OhQr	0.515
chill	Magic	0TbpjUkS5P1Ro8R7lqfhJs	1	2022	0.34	https://api.spotify.com/v1/audio-analysis/0TbpjUkS5P1Ro8R7lqfhJs	0.575	408800	0.7	0.0329	7	0.0998	-8.444	1	0.0636	110.989	4	https://api.spotify.com/v1/tracks/0TbpjUkS5P1Ro8R7lqfhJs	0.113
chill	Ultimate Chill	5HoVhuUg86tgYfpufOlaDt	15	2022	0.932	https://api.spotify.com/v1/audio-analysis/5HoVhuUg86tgYfpufOlaDt	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/5HoVhuUg86tgYfpufOlaDt	0.125
chill	Ultimate Chill	00IaGTtMwWLyRlNbubyHRD	14	2022	0.932	https://api.spotify.com/v1/audio-analysis/00IaGTtMwWLyRlNbubyHRD	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/00IaGTtMwWLyRlNbubyHRD	0.125
chill	Ultimate Chill	1yOQXfhS2bwoy0xAxkegnh	12	2022	0.932	https://api.spotify.com/v1/audio-analysis/1yOQXfhS2bwoy0xAxkegnh	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/1yOQXfhS2bwoy0xAxkegnh	0.125
chill	Ultimate Chill	0RTusAvzWysaPnL2KgZtob	9	2022	0.932	https://api.spotify.com/v1/audio-analysis/0RTusAvzWysaPnL2KgZtob	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/0RTusAvzWysaPnL2KgZtob	0.125
chill	Ultimate Chill	0uhqSKu7Kf0XqLG3bgRHmV	6	2022	0.932	https://api.spotify.com/v1/audio-analysis/0uhqSKu7Kf0XqLG3bgRHmV	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/0uhqSKu7Kf0XqLG3bgRHmV	0.125
chill	Ultimate Chill	4AznOZzQ6epsza2hG91HHJ	9	2022	0.932	https://api.spotify.com/v1/audio-analysis/4AznOZzQ6epsza2hG91HHJ	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/4AznOZzQ6epsza2hG91HHJ	0.125
chill	Ultimate Chill	739bmfbuYd60aX37H5jpkD	9	2022	0.932	https://api.spotify.com/v1/audio-analysis/739bmfbuYd60aX37H5jpkD	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/739bmfbuYd60aX37H5jpkD	0.125
chill	Fairy Fountain	7fD72waADOZymEpuQfbiDE	56	2018	0.404	https://api.spotify.com/v1/audio-analysis/7fD72waADOZymEpuQfbiDE	0.671	164267	0.525	0.924	2	0.0917	-10.768	0	0.0506	78.012	4	https://api.spotify.com/v1/tracks/7fD72waADOZymEpuQfbiDE	0.283
chill	Ultimate Chill	7CDNKoIlQXkDYSu7LSK5LL	8	2022	0.932	https://api.spotify.com/v1/audio-analysis/7CDNKoIlQXkDYSu7LSK5LL	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/7CDNKoIlQXkDYSu7LSK5LL	0.125
chill	Ultimate Chill	7pJCQNdAZotnrObVLMUrA0	0	2022	0.932	https://api.spotify.com/v1/audio-analysis/7pJCQNdAZotnrObVLMUrA0	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/7pJCQNdAZotnrObVLMUrA0	0.125
chill	Sentimental Chill	0HauMCelDfbKKsWBQXfnX6	10	2022	0.898	https://api.spotify.com/v1/audio-analysis/0HauMCelDfbKKsWBQXfnX6	0.603	237009	0.0112	0.913	9	0.108	-23.036	1	0.0297	99.988	4	https://api.spotify.com/v1/tracks/0HauMCelDfbKKsWBQXfnX6	0.223
chill	Ultimate Chill	4KDMH4zVWK9oe8adrEIOSO	5	2022	0.932	https://api.spotify.com/v1/audio-analysis/4KDMH4zVWK9oe8adrEIOSO	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/4KDMH4zVWK9oe8adrEIOSO	0.125
chill	Ultimate Chill	2vR9JDt7OCTuBPtrhwHhuC	7	2022	0.932	https://api.spotify.com/v1/audio-analysis/2vR9JDt7OCTuBPtrhwHhuC	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/2vR9JDt7OCTuBPtrhwHhuC	0.125
chill	Ultimate Chill	0zBcyvlwJX064M19UJi6hu	9	2022	0.932	https://api.spotify.com/v1/audio-analysis/0zBcyvlwJX064M19UJi6hu	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/0zBcyvlwJX064M19UJi6hu	0.125
chill	Ultimate Chill	3RubPhUMQO3AR9v47alF2g	1	2022	0.932	https://api.spotify.com/v1/audio-analysis/3RubPhUMQO3AR9v47alF2g	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/3RubPhUMQO3AR9v47alF2g	0.125
chill	Ultimate Chill	6IUbeGJr9WhRN1z2XsMQk5	8	2022	0.932	https://api.spotify.com/v1/audio-analysis/6IUbeGJr9WhRN1z2XsMQk5	0.746	159000	0.0663	0.496	9	0.0851	-20.55	0	0.0993	79.991	4	https://api.spotify.com/v1/tracks/6IUbeGJr9WhRN1z2XsMQk5	0.125
chill	Chill Before Snoozing	0Se4LUr5UmeskdPNvISxc1	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/0Se4LUr5UmeskdPNvISxc1	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/0Se4LUr5UmeskdPNvISxc1	0.0387
chill	Chill Before Snoozing	13fVl0zGGcGhfNtgp9HZKh	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/13fVl0zGGcGhfNtgp9HZKh	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/13fVl0zGGcGhfNtgp9HZKh	0.0387
chill	Chill Before Snoozing	7ACuPrOYflbTgVbl4IfKPT	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/7ACuPrOYflbTgVbl4IfKPT	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/7ACuPrOYflbTgVbl4IfKPT	0.0387
chill	Chill Before Snoozing	1GnQMCAAtsEP8T7I82QJF8	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/1GnQMCAAtsEP8T7I82QJF8	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/1GnQMCAAtsEP8T7I82QJF8	0.0387
chill	Chill Before Snoozing	6CuWhaj8tT9TJIcMm5Iito	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/6CuWhaj8tT9TJIcMm5Iito	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/6CuWhaj8tT9TJIcMm5Iito	0.0387
chill	Chill Bill (instrumental)	5epvJgucpzOyU2mbNMJayL	39	2020	0.00778	https://api.spotify.com/v1/audio-analysis/5epvJgucpzOyU2mbNMJayL	0.483	184676	0.473	0.926	8	0.138	-12.117	0	0.0498	129.571	5	https://api.spotify.com/v1/tracks/5epvJgucpzOyU2mbNMJayL	0.195
chill	re:member	1T8vnfedsxA2qiIICKEpxd	0	2022	0.968	https://api.spotify.com/v1/audio-analysis/1T8vnfedsxA2qiIICKEpxd	0.374	364648	0.336	0.937	8	0.0898	-17.407	1	0.0368	140.038	4	https://api.spotify.com/v1/tracks/1T8vnfedsxA2qiIICKEpxd	0.0543
chill	American Heart	1pCuSqbiHMpFPoWveNVluo	0	2022	0.314	https://api.spotify.com/v1/audio-analysis/1pCuSqbiHMpFPoWveNVluo	0.562	233707	0.525	0	9	0.0807	-9.415	1	0.0292	134.962	4	https://api.spotify.com/v1/tracks/1pCuSqbiHMpFPoWveNVluo	0.348
chill	A Man's Home Is His Castle	4lYHkdiCYtUYkYpJXSvS35	0	2022	0.628	https://api.spotify.com/v1/audio-analysis/4lYHkdiCYtUYkYpJXSvS35	0.583	260347	0.248	0	0	0.175	-11.721	1	0.0301	138.395	4	https://api.spotify.com/v1/tracks/4lYHkdiCYtUYkYpJXSvS35	0.315
chill	Cute	5hISAM5pN7ZI4rlyBA4iKM	49	2018	0.641	https://api.spotify.com/v1/audio-analysis/5hISAM5pN7ZI4rlyBA4iKM	0.776	178605	0.49	0.847	3	0.11	-15.763	0	0.167	172.249	4	https://api.spotify.com/v1/tracks/5hISAM5pN7ZI4rlyBA4iKM	0.343
chill	Let The Music Play	2g8YUBrU0tefcxufUR0ee6	0	2022	0.0142	https://api.spotify.com/v1/audio-analysis/2g8YUBrU0tefcxufUR0ee6	0.624	376267	0.723	0.0000144	10	0.339	-7.039	0	0.0556	99.71	4	https://api.spotify.com/v1/tracks/2g8YUBrU0tefcxufUR0ee6	0.654
chill	Just To Be Close To You - Single Version	0CARwVxNz8jppY6FDWDx5W	0	2022	0.45	https://api.spotify.com/v1/audio-analysis/0CARwVxNz8jppY6FDWDx5W	0.473	215733	0.403	0	0	0.0847	-9.298	1	0.0336	99.517	3	https://api.spotify.com/v1/tracks/0CARwVxNz8jppY6FDWDx5W	0.359
chill	Sweet Love	4QsblN6kRUigt2FFk2A38d	0	2022	0.268	https://api.spotify.com/v1/audio-analysis/4QsblN6kRUigt2FFk2A38d	0.372	393560	0.511	0.0000165	1	0.0575	-8.266	1	0.0529	203.639	4	https://api.spotify.com/v1/tracks/4QsblN6kRUigt2FFk2A38d	0.435
chill	Girl It's True, Yes I'll Always Love You	7wsjpO4Sz7dvTkDMKQBlAn	0	2022	0.0695	https://api.spotify.com/v1/audio-analysis/7wsjpO4Sz7dvTkDMKQBlAn	0.54	520667	0.326	0.0127	0	0.114	-13.466	0	0.0367	130.059	3	https://api.spotify.com/v1/tracks/7wsjpO4Sz7dvTkDMKQBlAn	0.258
chill	Painted Picture - Single Version	481HegufPLcUDfER2dSZnb	0	2022	0.0984	https://api.spotify.com/v1/audio-analysis/481HegufPLcUDfER2dSZnb	0.716	245400	0.719	0.102	0	0.265	-8.626	1	0.0676	83.818	4	https://api.spotify.com/v1/tracks/481HegufPLcUDfER2dSZnb	0.665
chill	Chilling Path	0X9dvFIAgitz2EPqxYDnH0	0	2022	0.936	https://api.spotify.com/v1/audio-analysis/0X9dvFIAgitz2EPqxYDnH0	0.136	141105	0.00261	0.965	4	0.164	-35.395	1	0.0527	63.437	3	https://api.spotify.com/v1/tracks/0X9dvFIAgitz2EPqxYDnH0	0.0465
chill	Colour	2ELrpR0CK7e04d5Phgt6WG	0	2022	0.725	https://api.spotify.com/v1/audio-analysis/2ELrpR0CK7e04d5Phgt6WG	0.319	320280	0.413	0.241	3	0.0982	-11.426	0	0.0343	171.073	3	https://api.spotify.com/v1/tracks/2ELrpR0CK7e04d5Phgt6WG	0.303
chill	Chilling Energy	06qnEsCVsuySVj7w6kMb0T	1	2022	0.939	https://api.spotify.com/v1/audio-analysis/06qnEsCVsuySVj7w6kMb0T	0.168	124249	0.00253	0.765	11	0.113	-41.669	1	0.0443	82.154	3	https://api.spotify.com/v1/tracks/06qnEsCVsuySVj7w6kMb0T	0.0323
chill	Smooth LoFi Chill	6w22mOWnCLSRrpY4cxeqwa	17	2022	0.372	https://api.spotify.com/v1/audio-analysis/6w22mOWnCLSRrpY4cxeqwa	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/6w22mOWnCLSRrpY4cxeqwa	0.256
chill	LoFi Ultimate Chill	36kmqs9gFgu54dBstejxbJ	15	2022	0.66	https://api.spotify.com/v1/audio-analysis/36kmqs9gFgu54dBstejxbJ	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/36kmqs9gFgu54dBstejxbJ	0.0797
chill	Whatchu Thinkin'	37o0LxdGxiF3chjxjwJwBD	66	2022	0.0115	https://api.spotify.com/v1/audio-analysis/37o0LxdGxiF3chjxjwJwBD	0.616	220905	0.582	0.00024	11	0.098	-5.332	0	0.0702	171.259	4	https://api.spotify.com/v1/tracks/37o0LxdGxiF3chjxjwJwBD	0.829
chill	Smooth LoFi Chill	3byml0qQOVGKuO7QOVdrUz	7	2022	0.372	https://api.spotify.com/v1/audio-analysis/3byml0qQOVGKuO7QOVdrUz	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/3byml0qQOVGKuO7QOVdrUz	0.256
chill	LoFi Ultimate Chill	3J4fMzqKSUojEqWkeG8plE	9	2022	0.66	https://api.spotify.com/v1/audio-analysis/3J4fMzqKSUojEqWkeG8plE	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/3J4fMzqKSUojEqWkeG8plE	0.0797
chill	Smooth LoFi Chill	1oaCiwKzydr7rZEUOavEXe	9	2022	0.372	https://api.spotify.com/v1/audio-analysis/1oaCiwKzydr7rZEUOavEXe	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/1oaCiwKzydr7rZEUOavEXe	0.256
chill	Smooth LoFi Chill	4OT1AdwAvMMZKxZ1IYkRKM	8	2022	0.372	https://api.spotify.com/v1/audio-analysis/4OT1AdwAvMMZKxZ1IYkRKM	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/4OT1AdwAvMMZKxZ1IYkRKM	0.256
chill	LoFi Ultimate Chill	7f0JA2mCiGttOQavpf7YL6	5	2022	0.66	https://api.spotify.com/v1/audio-analysis/7f0JA2mCiGttOQavpf7YL6	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/7f0JA2mCiGttOQavpf7YL6	0.0797
chill	Late Night Chill	6yiVkW2p3jVnzNwlyWan4h	8	2022	0.805	https://api.spotify.com/v1/audio-analysis/6yiVkW2p3jVnzNwlyWan4h	0.868	256026	0.105	0.955	1	0.0986	-20.943	0	0.0668	140.027	4	https://api.spotify.com/v1/tracks/6yiVkW2p3jVnzNwlyWan4h	0.53
chill	Smooth LoFi Chill	13i8dB2TuG4bdHvEcx3sL7	5	2022	0.372	https://api.spotify.com/v1/audio-analysis/13i8dB2TuG4bdHvEcx3sL7	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/13i8dB2TuG4bdHvEcx3sL7	0.256
chill	Smooth LoFi Chill	0v1nw0CtXGSOEKWtjjPE2Y	0	2022	0.372	https://api.spotify.com/v1/audio-analysis/0v1nw0CtXGSOEKWtjjPE2Y	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/0v1nw0CtXGSOEKWtjjPE2Y	0.256
chill	Jazzy Chill Vibrations	4ZlvjNN3RYFZBLirv9zJ6x	10	2022	0.927	https://api.spotify.com/v1/audio-analysis/4ZlvjNN3RYFZBLirv9zJ6x	0.913	236513	0.17	0.946	10	0.108	-20.414	0	0.0607	100.003	4	https://api.spotify.com/v1/tracks/4ZlvjNN3RYFZBLirv9zJ6x	0.692
chill	Smooth LoFi Chill	4oIP6Ac2mwSyYtIcmWckXi	7	2022	0.372	https://api.spotify.com/v1/audio-analysis/4oIP6Ac2mwSyYtIcmWckXi	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/4oIP6Ac2mwSyYtIcmWckXi	0.256
chill	LoFi Ultimate Chill	2iw7V2GIdgPpL8rKmM5ujg	0	2022	0.66	https://api.spotify.com/v1/audio-analysis/2iw7V2GIdgPpL8rKmM5ujg	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/2iw7V2GIdgPpL8rKmM5ujg	0.0797
chill	LoFi Ultimate Chill	0j0fjHJKXy5dReKI9wvTHq	5	2022	0.66	https://api.spotify.com/v1/audio-analysis/0j0fjHJKXy5dReKI9wvTHq	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/0j0fjHJKXy5dReKI9wvTHq	0.0797
chill	Rainy Day Chill	0h1X3fBeG2m3MWRKKuAcXn	13	2022	0.79	https://api.spotify.com/v1/audio-analysis/0h1X3fBeG2m3MWRKKuAcXn	0.72	162167	0.168	0.909	7	0.112	-21.277	1	0.113	180.044	4	https://api.spotify.com/v1/tracks/0h1X3fBeG2m3MWRKKuAcXn	0.125
chill	LoFi Ultimate Chill	51CpEAKHQlorDHnu8T7eTa	9	2022	0.66	https://api.spotify.com/v1/audio-analysis/51CpEAKHQlorDHnu8T7eTa	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/51CpEAKHQlorDHnu8T7eTa	0.0797
chill	Smooth LoFi Chill	3t5TlAQkGQQUaBulbFXGBb	6	2022	0.372	https://api.spotify.com/v1/audio-analysis/3t5TlAQkGQQUaBulbFXGBb	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/3t5TlAQkGQQUaBulbFXGBb	0.256
chill	Smooth LoFi Chill	2XvIWmMalLLRjqnICfTsr3	6	2022	0.372	https://api.spotify.com/v1/audio-analysis/2XvIWmMalLLRjqnICfTsr3	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/2XvIWmMalLLRjqnICfTsr3	0.256
chill	Study Chill Beat	1Ut856pl68Idf97brubwSb	8	2022	0.895	https://api.spotify.com/v1/audio-analysis/1Ut856pl68Idf97brubwSb	0.531	252578	0.0549	0.91	10	0.111	-20.903	0	0.0307	160.043	4	https://api.spotify.com/v1/tracks/1Ut856pl68Idf97brubwSb	0.391
chill	Smooth LoFi Chill	5d2XP540h13EcikaeGywK9	0	2022	0.372	https://api.spotify.com/v1/audio-analysis/5d2XP540h13EcikaeGywK9	0.854	164051	0.132	0.918	6	0.104	-13.717	1	0.29	78.992	4	https://api.spotify.com/v1/tracks/5d2XP540h13EcikaeGywK9	0.256
chill	LoFi Ultimate Chill	4MHpqHRqmAy6R91GihmF9l	1	2022	0.66	https://api.spotify.com/v1/audio-analysis/4MHpqHRqmAy6R91GihmF9l	0.602	153158	0.285	0.877	10	0.106	-12.844	1	0.485	76.078	4	https://api.spotify.com/v1/tracks/4MHpqHRqmAy6R91GihmF9l	0.0797
chill	Chill Out	4bLXcbMmmM4aAuhALEfyD7	52	2020	0.103	https://api.spotify.com/v1/audio-analysis/4bLXcbMmmM4aAuhALEfyD7	0.731	242174	0.683	0.0000165	7	0.101	-7.21	1	0.183	174.067	4	https://api.spotify.com/v1/tracks/4bLXcbMmmM4aAuhALEfyD7	0.669
chill	Chill Café	0JCcwr5H10aHSURfqkrvp7	45	2021	0.837	https://api.spotify.com/v1/audio-analysis/0JCcwr5H10aHSURfqkrvp7	0.453	142117	0.508	0.339	0	0.25	-9.97	1	0.0619	75.101	4	https://api.spotify.com/v1/tracks/0JCcwr5H10aHSURfqkrvp7	0.0645
chill	RU-LAX	6kW15Luy2glXELZZHWcd1y	56	2022	0.839	https://api.spotify.com/v1/audio-analysis/6kW15Luy2glXELZZHWcd1y	0.737	102000	0.131	0.849	2	0.117	-11.466	1	0.102	79.98	4	https://api.spotify.com/v1/tracks/6kW15Luy2glXELZZHWcd1y	0.513
chill	The Adventures of Rain Dance Maggie	0PgNhIg5n0UAOBVn43b8b6	64	2011	0.00112	https://api.spotify.com/v1/audio-analysis/0PgNhIg5n0UAOBVn43b8b6	0.683	282400	0.734	0.0139	4	0.258	-4.523	0	0.029	106.254	4	https://api.spotify.com/v1/tracks/0PgNhIg5n0UAOBVn43b8b6	0.576
chill	Amazing Chill Out	0zykOMiiXtQaZFuoXLnL0P	0	2022	0.87	https://api.spotify.com/v1/audio-analysis/0zykOMiiXtQaZFuoXLnL0P	0.243	148860	0.000855	0.88	0	0.113	-40.634	1	0.0592	66.727	3	https://api.spotify.com/v1/tracks/0zykOMiiXtQaZFuoXLnL0P	0.0374
chill	Chillhop Late Night Sensations	3zj572Fc1cDgQ2eSDMbkCp	9	2022	0.893	https://api.spotify.com/v1/audio-analysis/3zj572Fc1cDgQ2eSDMbkCp	0.613	287974	0.161	0.913	8	0.101	-19.952	1	0.0312	100.011	4	https://api.spotify.com/v1/tracks/3zj572Fc1cDgQ2eSDMbkCp	0.152
chill	Peaceful Study Chill Beats	641uG0LRllzeNZneTKzHoh	9	2022	0.97	https://api.spotify.com/v1/audio-analysis/641uG0LRllzeNZneTKzHoh	0.257	294165	0.0283	0.912	5	0.111	-22.72	0	0.0386	67.275	5	https://api.spotify.com/v1/tracks/641uG0LRllzeNZneTKzHoh	0.148
chill	A Sunny Chill Day	2EOv1CGGWvvnywUtzSUA6d	11	2022	0.425	https://api.spotify.com/v1/audio-analysis/2EOv1CGGWvvnywUtzSUA6d	0.769	136281	0.226	0.906	6	0.111	-20.285	0	0.0354	140.001	4	https://api.spotify.com/v1/tracks/2EOv1CGGWvvnywUtzSUA6d	0.454
chill	Samba Triste - uChill Remix	5HJp7wOEb8AbEaZwR1TdVH	0	2022	0.0508	https://api.spotify.com/v1/audio-analysis/5HJp7wOEb8AbEaZwR1TdVH	0.882	128696	0.493	0.862	9	0.12	-9.642	1	0.189	138.111	3	https://api.spotify.com/v1/tracks/5HJp7wOEb8AbEaZwR1TdVH	0.761
chill	BMW	3M4lhhcss897JQ0qUp2g8B	65	2022	0.444	https://api.spotify.com/v1/audio-analysis/3M4lhhcss897JQ0qUp2g8B	0.72	213880	0.817	0	8	0.336	-5.5	0	0.134	137.964	4	https://api.spotify.com/v1/tracks/3M4lhhcss897JQ0qUp2g8B	0.842
