Genre	Name	TrackId	Popularity	Year	acousticness	analysis_url	danceability	duration_ms	energy	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	valence
chill	abcdefu (chill)	1sPmc8zokn7PLNGYQe9NP8	1	2022	0.0405	https://api.spotify.com/v1/audio-analysis/1sPmc8zokn7PLNGYQe9NP8	0.554	176766	0.429	0	1	0.23	-7.687	0	0.0334	112.899	4	https://api.spotify.com/v1/tracks/1sPmc8zokn7PLNGYQe9NP8	0.195
chill	Peaches (feat. Daniel Caesar & Giveon)	4iJyoBOLtHqaGxP12qzhQI	85	2021	0.321	https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI	0.677	198082	0.696	0	0	0.42	-6.181	1	0.119	90.03	4	https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI	0.464
chill	Chill Calling	2icVMtiC4OalZXYJTnynlu	53	2018	0.171	https://api.spotify.com/v1/audio-analysis/2icVMtiC4OalZXYJTnynlu	0.645	99474	0.272	0	8	0.337	-17.213	1	0.343	110.479	4	https://api.spotify.com/v1/tracks/2icVMtiC4OalZXYJTnynlu	0.358
chill	Heat Waves	6CDzDgIUqeDY5g8ujExx2f	85	2020	0.44	https://api.spotify.com/v1/audio-analysis/6CDzDgIUqeDY5g8ujExx2f	0.761	238805	0.525	0.0000067	11	0.0921	-6.9	1	0.0944	80.87	4	https://api.spotify.com/v1/tracks/6CDzDgIUqeDY5g8ujExx2f	0.531
chill	Chilli	3uu2pifU1Cpc1U61XgaT8g	48	2019	0.151	https://api.spotify.com/v1/audio-analysis/3uu2pifU1Cpc1U61XgaT8g	0.738	183066	0.744	0.00000112	0	0.332	-5.641	0	0.0582	150.06	4	https://api.spotify.com/v1/tracks/3uu2pifU1Cpc1U61XgaT8g	0.838
chill	Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)	0yIUl79oGZKSYeLY1KEOxP	60	2021	0.88	https://api.spotify.com/v1/audio-analysis/0yIUl79oGZKSYeLY1KEOxP	0.602	154620	0.495	0.00000378	10	0.385	-7.652	1	0.0334	80.031	4	https://api.spotify.com/v1/tracks/0yIUl79oGZKSYeLY1KEOxP	0.358
chill	Bitch, Don’t Kill My Vibe	0yhMmqax6HRAZxI7udEask	62	2012	0.0152	https://api.spotify.com/v1/audio-analysis/0yhMmqax6HRAZxI7udEask	0.587	310720	0.698	0	1	0.442	-8.948	1	0.0943	133.954	4	https://api.spotify.com/v1/tracks/0yhMmqax6HRAZxI7udEask	0.0985
chill	Chillane	4dTXygPops6p7ZOFToAD2u	31	2011	0.369	https://api.spotify.com/v1/audio-analysis/4dTXygPops6p7ZOFToAD2u	0.572	230107	0.785	0.0164	0	0.0983	-7.46	1	0.0361	124.942	4	https://api.spotify.com/v1/tracks/4dTXygPops6p7ZOFToAD2u	0.143
chill	Cold Heart - PNAU Remix	11vVhtTOTVrqUndNvHKuJ9	2	2022	0.034	https://api.spotify.com/v1/audio-analysis/11vVhtTOTVrqUndNvHKuJ9	0.796	202735	0.798	0.0000419	1	0.0952	-6.312	1	0.0317	116.032	4	https://api.spotify.com/v1/tracks/11vVhtTOTVrqUndNvHKuJ9	0.942
chill	The Last Goodbye (feat. Bettye LaVette)	4XeIiGpUBshIfs9yrBDVZC	73	2022	0.00752	https://api.spotify.com/v1/audio-analysis/4XeIiGpUBshIfs9yrBDVZC	0.667	358983	0.92	0.00232	9	0.126	-2.71	1	0.0773	114.977	4	https://api.spotify.com/v1/tracks/4XeIiGpUBshIfs9yrBDVZC	0.146
chill	Chills	44aMB5yGZL7k4AmpMYectd	51	2018	0.685	https://api.spotify.com/v1/audio-analysis/44aMB5yGZL7k4AmpMYectd	0.367	145667	0.631	0	11	0.124	-6.647	0	0.435	180.059	4	https://api.spotify.com/v1/tracks/44aMB5yGZL7k4AmpMYectd	0.5
chill	Under the Milky Way	14XB8JwzTnGgVCuuOQpdQv	0	2022	0.0724	https://api.spotify.com/v1/audio-analysis/14XB8JwzTnGgVCuuOQpdQv	0.5	214893	0.591	0.064	9	0.16	-9.381	0	0.0276	140.902	4	https://api.spotify.com/v1/tracks/14XB8JwzTnGgVCuuOQpdQv	0.405
chill	Electric Feel	0BQ4zIMESy75Qf2HeMi4ds	60	2021	0.416	https://api.spotify.com/v1/audio-analysis/0BQ4zIMESy75Qf2HeMi4ds	0.686	213975	0.472	0.0908	0	0.0971	-8.638	0	0.0897	100.106	3	https://api.spotify.com/v1/tracks/0BQ4zIMESy75Qf2HeMi4ds	0.0832
chill	Chill	67XX6u5U2XGcxNK2boOCEH	32	2022	0.362	https://api.spotify.com/v1/audio-analysis/67XX6u5U2XGcxNK2boOCEH	0.698	152664	0.754	0	9	0.122	-7.81	1	0.17	82.454	4	https://api.spotify.com/v1/tracks/67XX6u5U2XGcxNK2boOCEH	0.931
chill	Cold Heart - PNAU Remix	3jjEjoJ0WpUWuqvx9wxKML	2	2022	0.034	https://api.spotify.com/v1/audio-analysis/3jjEjoJ0WpUWuqvx9wxKML	0.796	202735	0.798	0.0000419	1	0.0952	-6.312	1	0.0317	116.032	4	https://api.spotify.com/v1/tracks/3jjEjoJ0WpUWuqvx9wxKML	0.942
chill	Lemonade	02kDW379Yfd5PzW5A6vuGt	76	2020	0.256	https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt	0.799	195429	0.66	0	1	0.111	-6.153	0	0.079	140.04	4	https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt	0.471
chill	Chill Rain	53gaMfQW5gdchpeDNAHMsU	51	2018	0.589	https://api.spotify.com/v1/audio-analysis/53gaMfQW5gdchpeDNAHMsU	0.533	169533	0.569	0.924	5	0.444	-6.925	0	0.467	181.817	4	https://api.spotify.com/v1/tracks/53gaMfQW5gdchpeDNAHMsU	0.194
chill	Speechless	5HnlGQYcr7yA3V7rrn2vDi	0	2022	0.439	https://api.spotify.com/v1/audio-analysis/5HnlGQYcr7yA3V7rrn2vDi	0.387	270827	0.697	0	0	0.337	-4.182	1	0.0384	145.045	4	https://api.spotify.com/v1/tracks/5HnlGQYcr7yA3V7rrn2vDi	0.407
chill	love nwantiti (ah ah ah)	2Xr1dTzJee307rmrkt8c0g	85	2019	0.365	https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g	0.727	145800	0.739	0.00137	8	0.161	-3.805	1	0.0411	93.005	4	https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g	0.533
chill	Chill Out	0nMxLCjvrTAdV9eRnnuP4f	48	2022	0.419	https://api.spotify.com/v1/audio-analysis/0nMxLCjvrTAdV9eRnnuP4f	0.715	211967	0.419	0.824	10	0.0724	-12.322	0	0.0354	122.006	4	https://api.spotify.com/v1/tracks/0nMxLCjvrTAdV9eRnnuP4f	0.251
chill	Girl from Rio	0aEMj6y37gEBXWvYUANYL1	0	2022	0.00727	https://api.spotify.com/v1/audio-analysis/0aEMj6y37gEBXWvYUANYL1	0.692	193343	0.639	0	0	0.199	-6.717	1	0.0352	140.06	4	https://api.spotify.com/v1/tracks/0aEMj6y37gEBXWvYUANYL1	0.733
chill	Easy On Me	0gplL1WMoJ6iYaPgMCL0gX	87	2021	0.578	https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX	0.604	224695	0.366	0	5	0.133	-7.519	1	0.0282	141.981	4	https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX	0.13
chill	Chill	03vzu03ZnrKlHHL1nTi7zY	49	2019	0.0201	https://api.spotify.com/v1/audio-analysis/03vzu03ZnrKlHHL1nTi7zY	0.556	223293	0.455	0.00000424	7	0.128	-8.417	1	0.0594	130.926	4	https://api.spotify.com/v1/tracks/03vzu03ZnrKlHHL1nTi7zY	0.0915
chill	See You Again	2c7DS8YYEQgl1MpQjTHcZE	0	2022	0.369	https://api.spotify.com/v1/audio-analysis/2c7DS8YYEQgl1MpQjTHcZE	0.69	229526	0.48	0	10	0.0649	-7.503	1	0.0816	80.025	4	https://api.spotify.com/v1/tracks/2c7DS8YYEQgl1MpQjTHcZE	0.286
chill	CHILLAX	4TsOQZGMRCVUhS7cNzhdVF	49	2018	0.134	https://api.spotify.com/v1/audio-analysis/4TsOQZGMRCVUhS7cNzhdVF	0.786	186293	0.832	0.00000135	8	0.0575	-2.781	1	0.0592	108.977	4	https://api.spotify.com/v1/tracks/4TsOQZGMRCVUhS7cNzhdVF	0.741
chill	Your Turn	69grsDtrSh5vM3RyUI6spk	0	2022	0.18	https://api.spotify.com/v1/audio-analysis/69grsDtrSh5vM3RyUI6spk	0.533	319555	0.389	0	0	0.112	-9.175	1	0.0542	145.894	4	https://api.spotify.com/v1/tracks/69grsDtrSh5vM3RyUI6spk	0.248
chill	Moments of Clarity	4cL7JffDg7AHPOBTzKeN7R	52	2020	0.163	https://api.spotify.com/v1/audio-analysis/4cL7JffDg7AHPOBTzKeN7R	0.511	193032	0.363	0.515	3	0.122	-13.799	1	0.027	141.949	4	https://api.spotify.com/v1/tracks/4cL7JffDg7AHPOBTzKeN7R	0.192
chill	Chill Vibes	46zeJr0g4vNZUPYXJririB	45	2020	0.806	https://api.spotify.com/v1/audio-analysis/46zeJr0g4vNZUPYXJririB	0.564	113231	0.189	0.934	0	0.143	-21.315	0	0.0664	76.961	4	https://api.spotify.com/v1/tracks/46zeJr0g4vNZUPYXJririB	0.312
chill	Black Summer	3LvOT6w9wecvpjSqTsJD1p	5	2022	0.0267	https://api.spotify.com/v1/audio-analysis/3LvOT6w9wecvpjSqTsJD1p	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/3LvOT6w9wecvpjSqTsJD1p	0.351
chill	Self Care	5bJ1DrEM4hNCafcDd1oxHx	78	2018	0.367	https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx	0.52	345133	0.538	0.00187	1	0.119	-8.109	1	0.206	141.894	4	https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx	0.177
chill	Chill Lofi	4PNsT5Tyi2RA1GjWX8dZdU	13	2022	0.634	https://api.spotify.com/v1/audio-analysis/4PNsT5Tyi2RA1GjWX8dZdU	0.624	162439	0.264	0.641	11	0.26	-17.767	0	0.0355	81.981	4	https://api.spotify.com/v1/tracks/4PNsT5Tyi2RA1GjWX8dZdU	0.335
chill	Black Summer	5wlnCVsFcMTU3eK1wsskOo	8	2022	0.0267	https://api.spotify.com/v1/audio-analysis/5wlnCVsFcMTU3eK1wsskOo	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/5wlnCVsFcMTU3eK1wsskOo	0.351
chill	At My Worst	0ri0Han4IRJhzvERHOZTMr	74	2020	0.777	https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr	0.813	170345	0.415	0	0	0.131	-5.926	1	0.0349	91.921	4	https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr	0.667
chill	Chill Before Snoozing	0SfpECTKUJKjwT5UnM8gkQ	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/0SfpECTKUJKjwT5UnM8gkQ	0.313	107186	0.0327	0.123	6	0.106	-26.001	1	0.0448	39.791	4	https://api.spotify.com/v1/tracks/0SfpECTKUJKjwT5UnM8gkQ	0.0387
chill	Black Summer	08K58ZYUiNb2WViGa81eJT	3	2022	0.0267	https://api.spotify.com/v1/audio-analysis/08K58ZYUiNb2WViGa81eJT	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/08K58ZYUiNb2WViGa81eJT	0.351
chill	TO THE MOON	5vUnjhBzRJJIAOJPde6zDx	83	2021	0.0451	https://api.spotify.com/v1/audio-analysis/5vUnjhBzRJJIAOJPde6zDx	0.745	152137	0.65	0.00758	2	0.111	-11.814	1	0.346	144.047	4	https://api.spotify.com/v1/tracks/5vUnjhBzRJJIAOJPde6zDx	0.386
chill	Black Summer	4j21NzLgbBo89cXi5mvKWM	1	2022	0.0267	https://api.spotify.com/v1/audio-analysis/4j21NzLgbBo89cXi5mvKWM	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/4j21NzLgbBo89cXi5mvKWM	0.351
chill	Black Summer	2vWA3zSrgTM0nloGQiJYf1	3	2022	0.0267	https://api.spotify.com/v1/audio-analysis/2vWA3zSrgTM0nloGQiJYf1	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/2vWA3zSrgTM0nloGQiJYf1	0.351
chill	Nevermind	63SevszngYpZOwf63o61K4	73	2017	0.159	https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4	0.6	156600	0.688	0.0000129	5	0.409	-8.339	0	0.201	99.977	4	https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4	0.0793
chill	Higher Ground - Remastered	76o6jwXCDlHD72RQewa6OZ	4	2022	0.00142	https://api.spotify.com/v1/audio-analysis/76o6jwXCDlHD72RQewa6OZ	0.476	202053	0.979	0.00686	4	0.0944	-3.504	0	0.133	140.408	4	https://api.spotify.com/v1/tracks/76o6jwXCDlHD72RQewa6OZ	0.394
chill	Californication	36yEvxCX51FpalSaJcRjGq	3	2022	0.0021	https://api.spotify.com/v1/audio-analysis/36yEvxCX51FpalSaJcRjGq	0.592	329733	0.765	0.00154	9	0.127	-2.788	0	0.027	96.483	4	https://api.spotify.com/v1/tracks/36yEvxCX51FpalSaJcRjGq	0.327
chill	Black Summer	3XW03VJFjRfdxBMJvCl9mS	0	2022	0.0267	https://api.spotify.com/v1/audio-analysis/3XW03VJFjRfdxBMJvCl9mS	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/3XW03VJFjRfdxBMJvCl9mS	0.351
chill	Scar Tissue	6nPHFalHtxwvikUet4BuDK	2	2022	0.0786	https://api.spotify.com/v1/audio-analysis/6nPHFalHtxwvikUet4BuDK	0.414	215907	0.717	0.00304	0	0.108	-4.803	1	0.0394	177.837	4	https://api.spotify.com/v1/tracks/6nPHFalHtxwvikUet4BuDK	0.544
chill	chill	3eRiOsaW10pOiW0sQjsPSb	40	2021	0.576	https://api.spotify.com/v1/audio-analysis/3eRiOsaW10pOiW0sQjsPSb	0.794	96008	0.335	0.703	2	0.118	-11.067	1	0.309	75.018	4	https://api.spotify.com/v1/tracks/3eRiOsaW10pOiW0sQjsPSb	0.293
chill	These Are the Ways	7psqRgbh9KOF0BXVTs34W3	3	2022	0.00016	https://api.spotify.com/v1/audio-analysis/7psqRgbh9KOF0BXVTs34W3	0.42	236217	0.905	0.0212	9	0.253	-5.419	1	0.0804	127.62	4	https://api.spotify.com/v1/tracks/7psqRgbh9KOF0BXVTs34W3	0.306
chill	Chill	2D1j7fsRHGTOjIUbYs1emj	38	2021	0.145	https://api.spotify.com/v1/audio-analysis/2D1j7fsRHGTOjIUbYs1emj	0.858	172000	0.396	0	8	0.131	-7.269	0	0.182	147.004	5	https://api.spotify.com/v1/tracks/2D1j7fsRHGTOjIUbYs1emj	0.793
chill	Black Summer	77kcjav8Hy6WrkQE6pp42n	2	2022	0.0267	https://api.spotify.com/v1/audio-analysis/77kcjav8Hy6WrkQE6pp42n	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/77kcjav8Hy6WrkQE6pp42n	0.351
chill	Chill	2DzlIz8cPBe75Aku2S3dim	41	2020	0.0301	https://api.spotify.com/v1/audio-analysis/2DzlIz8cPBe75Aku2S3dim	0.425	209032	0.433	0.143	6	0.11	-6.137	0	0.0534	84.277	4	https://api.spotify.com/v1/tracks/2DzlIz8cPBe75Aku2S3dim	0.236
chill	These Are the Ways	7huIDHTDUtmmkHgqtfnumQ	0	2022	0.00016	https://api.spotify.com/v1/audio-analysis/7huIDHTDUtmmkHgqtfnumQ	0.42	236217	0.905	0.0212	9	0.253	-5.419	1	0.0804	127.62	4	https://api.spotify.com/v1/tracks/7huIDHTDUtmmkHgqtfnumQ	0.306
chill	CHILL	6wAASg4sO0kzxHHjctC4AA	31	2021	0.399	https://api.spotify.com/v1/audio-analysis/6wAASg4sO0kzxHHjctC4AA	0.792	160000	0.367	0.293	2	0.0801	-9.728	0	0.194	107.03	4	https://api.spotify.com/v1/tracks/6wAASg4sO0kzxHHjctC4AA	0.235
chill	We Don't Talk Anymore	1Qudl22iiWnFn0frxToyWp	0	2022	0.622	https://api.spotify.com/v1/audio-analysis/1Qudl22iiWnFn0frxToyWp	0.728	217707	0.562	0	1	0.179	-8.054	0	0.14	100.019	4	https://api.spotify.com/v1/tracks/1Qudl22iiWnFn0frxToyWp	0.359
chill	Chill	7aETfVDs6MnQg6uyEhhpro	46	2015	0.991	https://api.spotify.com/v1/audio-analysis/7aETfVDs6MnQg6uyEhhpro	0.142	56284	0.123	0.913	6	0.133	-25.248	0	0.037	139.946	4	https://api.spotify.com/v1/tracks/7aETfVDs6MnQg6uyEhhpro	0.102
chill	Change	44OIBXliMAxLpBZTjbPFTw	0	2022	0.87	https://api.spotify.com/v1/audio-analysis/44OIBXliMAxLpBZTjbPFTw	0.503	217560	0.412	0	4	0.213	-7.379	1	0.0389	175.519	4	https://api.spotify.com/v1/tracks/44OIBXliMAxLpBZTjbPFTw	0.453
chill	Chill	0NYI7lXYvyEhpjP0yWAjRg	41	2017	0.23	https://api.spotify.com/v1/audio-analysis/0NYI7lXYvyEhpjP0yWAjRg	0.743	187756	0.793	0	1	0.108	-4.944	1	0.0692	120.004	4	https://api.spotify.com/v1/tracks/0NYI7lXYvyEhpjP0yWAjRg	0.809
chill	Lose You To Love Me	3aQjHDoK2JJR15aOTnyS0u	3	2022	0.55	https://api.spotify.com/v1/audio-analysis/3aQjHDoK2JJR15aOTnyS0u	0.516	206459	0.342	0	4	0.21	-8.985	1	0.0425	102.819	4	https://api.spotify.com/v1/tracks/3aQjHDoK2JJR15aOTnyS0u	0.0993
chill	Chill	3krMiGKLPwZQOvfYmsBbJC	28	2021	0.164	https://api.spotify.com/v1/audio-analysis/3krMiGKLPwZQOvfYmsBbJC	0.842	213782	0.83	0.00000129	2	0.0308	-6.445	1	0.0527	118.977	4	https://api.spotify.com/v1/tracks/3krMiGKLPwZQOvfYmsBbJC	0.669
chill	Calm Down (Bittersweet)	1oGxtd5HfboSA5mhyMSeQH	0	2022	0.221	https://api.spotify.com/v1/audio-analysis/1oGxtd5HfboSA5mhyMSeQH	0.58	183703	0.612	0	9	0.108	-4.685	1	0.111	133.354	4	https://api.spotify.com/v1/tracks/1oGxtd5HfboSA5mhyMSeQH	0.425
chill	CHILL	78N5SxgoJckFAwNfvRED6Z	28	2018	0.204	https://api.spotify.com/v1/audio-analysis/78N5SxgoJckFAwNfvRED6Z	0.864	227311	0.724	0	2	0.053	-7.511	1	0.325	122.869	4	https://api.spotify.com/v1/tracks/78N5SxgoJckFAwNfvRED6Z	0.531
chill	Commander In Chief	3WFJAximHU6l9mIN0tr5tL	2	2022	0.251	https://api.spotify.com/v1/audio-analysis/3WFJAximHU6l9mIN0tr5tL	0.496	194746	0.502	0	0	0.0935	-7.696	1	0.052	78.042	4	https://api.spotify.com/v1/tracks/3WFJAximHU6l9mIN0tr5tL	0.144
chill	Chill	7FC3dajLv0xc3TcdB325fJ	38	2021	0.756	https://api.spotify.com/v1/audio-analysis/7FC3dajLv0xc3TcdB325fJ	0.826	127423	0.727	0.96	7	0.267	-9.722	0	0.0521	129.993	4	https://api.spotify.com/v1/tracks/7FC3dajLv0xc3TcdB325fJ	0.148
chill	Lifestyle	23zBFMSWAtW4FF77EgoZNQ	0	2022	0.0209	https://api.spotify.com/v1/audio-analysis/23zBFMSWAtW4FF77EgoZNQ	0.749	153865	0.674	0	10	0.169	-5.128	0	0.0366	123.055	4	https://api.spotify.com/v1/tracks/23zBFMSWAtW4FF77EgoZNQ	0.711
chill	Chill	0X5f8TK8slBuRKDd6Dc4fu	8	2020	0.2	https://api.spotify.com/v1/audio-analysis/0X5f8TK8slBuRKDd6Dc4fu	0.875	91726	0.74	0	3	0.0802	-5.726	0	0.229	113.051	4	https://api.spotify.com/v1/tracks/0X5f8TK8slBuRKDd6Dc4fu	0.885
chill	I'm Still In Love with You	3zW9UHYvvi1Rn5EBkfRXwj	0	2022	0.0957	https://api.spotify.com/v1/audio-analysis/3zW9UHYvvi1Rn5EBkfRXwj	0.762	274666	0.669	0	7	0.0619	-5.385	1	0.169	86.998	4	https://api.spotify.com/v1/tracks/3zW9UHYvvi1Rn5EBkfRXwj	0.765
chill	CHILL	1P0mPfVu25ty2MBmCZRQfK	50	2021	0.647	https://api.spotify.com/v1/audio-analysis/1P0mPfVu25ty2MBmCZRQfK	0.883	126951	0.514	0	10	0.22	-9.607	1	0.355	155.948	4	https://api.spotify.com/v1/tracks/1P0mPfVu25ty2MBmCZRQfK	0.68
chill	Black Summer	6i3IqJ1vS6yAwff9OPHxdU	1	2022	0.0267	https://api.spotify.com/v1/audio-analysis/6i3IqJ1vS6yAwff9OPHxdU	0.417	232412	0.682	0.000669	1	0.109	-5.071	1	0.0295	105.542	4	https://api.spotify.com/v1/tracks/6i3IqJ1vS6yAwff9OPHxdU	0.351
chill	Chill	3SEo6MiRHYEzIKVsUuwFww	42	2021	0.174	https://api.spotify.com/v1/audio-analysis/3SEo6MiRHYEzIKVsUuwFww	0.875	154238	0.133	0.888	10	0.101	-9.244	0	0.0782	140.051	4	https://api.spotify.com/v1/tracks/3SEo6MiRHYEzIKVsUuwFww	0.441
chill	We're Almost There	5kq2KsFQX7lZzJpbpuvDte	0	2022	0.0976	https://api.spotify.com/v1/audio-analysis/5kq2KsFQX7lZzJpbpuvDte	0.569	227147	0.854	0	11	0.299	-9.047	1	0.0733	93.504	4	https://api.spotify.com/v1/tracks/5kq2KsFQX7lZzJpbpuvDte	0.776
chill	Chill	5HbtrpijSCY9XOqlybzZoM	30	2019	0.0713	https://api.spotify.com/v1/audio-analysis/5HbtrpijSCY9XOqlybzZoM	0.626	216640	0.483	0	9	0.174	-10.199	1	0.0388	127.841	4	https://api.spotify.com/v1/tracks/5HbtrpijSCY9XOqlybzZoM	0.29
chill	Come Through and Chill (feat. J. Cole & Salaam Remi)	1m8WpLYXEiNVZchsWEcCSy	67	2017	0.158	https://api.spotify.com/v1/audio-analysis/1m8WpLYXEiNVZchsWEcCSy	0.461	322000	0.653	0	6	0.197	-8.617	1	0.327	81.628	1	https://api.spotify.com/v1/tracks/1m8WpLYXEiNVZchsWEcCSy	0.588
chill	Chill	084x7MwwS1j30jFbrBJ2ib	35	2019	0.00345	https://api.spotify.com/v1/audio-analysis/084x7MwwS1j30jFbrBJ2ib	0.508	205141	0.513	0.00000165	1	0.127	-5.482	0	0.0733	92.381	4	https://api.spotify.com/v1/tracks/084x7MwwS1j30jFbrBJ2ib	0.602
chill	Snowy Chilling	1i2hq4wiKvjszGiFdbKC35	6	2022	0.951	https://api.spotify.com/v1/audio-analysis/1i2hq4wiKvjszGiFdbKC35	0.17	111694	0.162	0.872	0	0.138	-22.174	1	0.0472	109.196	4	https://api.spotify.com/v1/tracks/1i2hq4wiKvjszGiFdbKC35	0.0336
chill	Chill	3gnZ5IguvkLCAGVKJdHD7n	42	2015	0.311	https://api.spotify.com/v1/audio-analysis/3gnZ5IguvkLCAGVKJdHD7n	0.484	272526	0.335	0	0	0.109	-10.653	1	0.138	102.722	4	https://api.spotify.com/v1/tracks/3gnZ5IguvkLCAGVKJdHD7n	0.107
chill	Snowy Chilling	1cyDcD6RC0WGVQXC9QxL4N	6	2022	0.951	https://api.spotify.com/v1/audio-analysis/1cyDcD6RC0WGVQXC9QxL4N	0.17	111694	0.162	0.872	0	0.138	-22.174	1	0.0472	109.196	4	https://api.spotify.com/v1/tracks/1cyDcD6RC0WGVQXC9QxL4N	0.0336
chill	Chill	4FLCO5eNdikh9bSzYYjwtd	45	2018	0.0313	https://api.spotify.com/v1/audio-analysis/4FLCO5eNdikh9bSzYYjwtd	0.779	159808	0.47	0	2	0.109	-9.661	1	0.0543	104.028	4	https://api.spotify.com/v1/tracks/4FLCO5eNdikh9bSzYYjwtd	0.782
chill	Snowy Chilling	1nI1RbHBwQxRL6aBsUCjfj	4	2022	0.951	https://api.spotify.com/v1/audio-analysis/1nI1RbHBwQxRL6aBsUCjfj	0.17	111694	0.162	0.872	0	0.138	-22.174	1	0.0472	109.196	4	https://api.spotify.com/v1/tracks/1nI1RbHBwQxRL6aBsUCjfj	0.0336
chill	Chill	6jMwZFHaOXoSvPL36N6Qma	32	2019	0.995	https://api.spotify.com/v1/audio-analysis/6jMwZFHaOXoSvPL36N6Qma	0.41	89699	0.0184	0.972	5	0.132	-35.069	0	0.0639	70.358	4	https://api.spotify.com/v1/tracks/6jMwZFHaOXoSvPL36N6Qma	0.434
chill	Snowy Chilling	08qTtJFLGyfdAQ5hRitAwf	2	2022	0.951	https://api.spotify.com/v1/audio-analysis/08qTtJFLGyfdAQ5hRitAwf	0.17	111694	0.162	0.872	0	0.138	-22.174	1	0.0472	109.196	4	https://api.spotify.com/v1/tracks/08qTtJFLGyfdAQ5hRitAwf	0.0336
chill	Chill	4yWgTBYmJGnQKn63S9GUbf	35	2021	0.0521	https://api.spotify.com/v1/audio-analysis/4yWgTBYmJGnQKn63S9GUbf	0.514	206348	0.893	0.0000675	6	0.253	-1.488	1	0.0646	179.969	4	https://api.spotify.com/v1/tracks/4yWgTBYmJGnQKn63S9GUbf	0.746
chill	Chill	36Uv4JzND2iZvN361c7hqf	32	2012	0.992	https://api.spotify.com/v1/audio-analysis/36Uv4JzND2iZvN361c7hqf	0.669	513107	0.12	0.951	5	0.0895	-21.788	1	0.051	90.03	3	https://api.spotify.com/v1/tracks/36Uv4JzND2iZvN361c7hqf	0.075
chill	Astronomy	17qrlLQl227s85H9dpoupv	6	2022	0.593	https://api.spotify.com/v1/audio-analysis/17qrlLQl227s85H9dpoupv	0.471	243907	0.335	0.0000211	4	0.297	-8.767	0	0.0273	145.252	3	https://api.spotify.com/v1/tracks/17qrlLQl227s85H9dpoupv	0.111
chill	Chill	2x1qVOblGRkbk1OdrHQlnr	41	2022	0.0194	https://api.spotify.com/v1/audio-analysis/2x1qVOblGRkbk1OdrHQlnr	0.671	192834	0.719	0	7	0.0641	-6.239	1	0.0869	102.938	4	https://api.spotify.com/v1/tracks/2x1qVOblGRkbk1OdrHQlnr	0.35
chill	chill	7vaNtfvQkaG9NSic2rhrH3	37	2022	0.891	https://api.spotify.com/v1/audio-analysis/7vaNtfvQkaG9NSic2rhrH3	0.844	58066	0.225	0.791	0	0.0953	-20.798	1	0.278	80.079	4	https://api.spotify.com/v1/tracks/7vaNtfvQkaG9NSic2rhrH3	0.749
chill	Something About You (with Rudimental) - Chill Mix	6sgqf4wXFWSAmjL1TEXNvZ	63	2019	0.365	https://api.spotify.com/v1/audio-analysis/6sgqf4wXFWSAmjL1TEXNvZ	0.8	166534	0.516	0.00206	6	0.134	-8.076	0	0.127	106.122	4	https://api.spotify.com/v1/tracks/6sgqf4wXFWSAmjL1TEXNvZ	0.443
chill	Chill	41wBZyUpv6AEvFHUNAH9l3	33	2021	0.0415	https://api.spotify.com/v1/audio-analysis/41wBZyUpv6AEvFHUNAH9l3	0.721	145166	0.801	0.894	4	0.098	-6.838	1	0.0333	124.001	4	https://api.spotify.com/v1/tracks/41wBZyUpv6AEvFHUNAH9l3	0.489
